transaction_date,owner,ticker,asset_description,asset_type,transaction_type,amount,comment,party,state,industry,sector,senator,ptr_link,disclosure_date,amount_value,committees,return
2020-08-04,Spouse,KLAC,KLA Corporation,Stock,Purchase,"$15,001 - $50,000",--,Democrat,OR,Electronic Components,Capital Goods,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/33782dc2-cf18-4f2f-82c3-64d6e9572596/,2020-08-29,32500.5,[],1.4140657694764434
2020-08-04,Spouse,DIS,The Walt Disney Company,Stock,Purchase,"$15,001 - $50,000",--,Democrat,OR,Services-Misc. Amusement & Recreation,Consumer Services,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/33782dc2-cf18-4f2f-82c3-64d6e9572596/,2020-08-29,32500.5,[],0.0
2020-08-03,Spouse,MAR,"Marriott International, Inc.",Stock,Sale (Full),"$100,001 - $250,000",--,Democrat,OR,Hotels/Resorts,Consumer Services,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/33782dc2-cf18-4f2f-82c3-64d6e9572596/,2020-08-29,175000.5,[],1.876696903861064
2020-08-03,Spouse,VAC,Marriott Vacations Worldwide Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,Democrat,OR,Real Estate,Finance,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/33782dc2-cf18-4f2f-82c3-64d6e9572596/,2020-08-29,32500.5,[],0.0
2020-08-03,Spouse,INTC,Intel Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,Democrat,OR,Semiconductors,Technology,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/33782dc2-cf18-4f2f-82c3-64d6e9572596/,2020-08-29,32500.5,[],0.0
2020-07-31,Spouse,MSFT,Microsoft Corporation,Stock,Purchase,"$50,001 - $100,000",--,Democrat,OR,Computer Software: Prepackaged Software,Technology,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/33782dc2-cf18-4f2f-82c3-64d6e9572596/,2020-08-29,75000.5,[],0.0
2020-07-30,Spouse,OSK,Oshkosh Corporation,Stock,Purchase,"$15,001 - $50,000",--,Democrat,OR,Auto Manufacturing,Consumer Discretionary,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/33782dc2-cf18-4f2f-82c3-64d6e9572596/,2020-08-29,32500.5,[],0.0
2020-07-30,Spouse,NVDA,NVIDIA Corporation,Stock,Purchase,"$50,001 - $100,000",--,Democrat,OR,Semiconductors,Technology,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/33782dc2-cf18-4f2f-82c3-64d6e9572596/,2020-08-29,75000.5,[],0.0
2020-07-30,Spouse,BYND,"Beyond Meat, Inc.",Stock,Purchase,"$15,001 - $50,000",--,Democrat,OR,Packaged Foods,Consumer Non-Durables,Ron Wyden,https://efdsearch.senate.gov/search/view/ptr/33782dc2-cf18-4f2f-82c3-64d6e9572596/,2020-08-29,32500.5,[],1.3076721896586205
2020-08-21,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,John Boozman,https://efdsearch.senate.gov/search/view/paper/05ee8aed-9bbc-48ba-9cb5-037e8f1c7d3b/,2020-08-21,,[],0.0
2020-07-22,Spouse,ICE,"Intercontinental Exchange, Inc.",Stock,Sale (Partial),"$5,000,001 - $25,000,000",Equity pursuant to the company he founded with predetermined sale dates pursuant to SEC Rule 10b5-1 plan filed with such company,Republican,GA,Investment Bankers/Brokers/Service,Finance,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/f7037949-03a0-43de-b7e3-f458f0aeaa16/,2020-08-21,15000000.5,[],0.5714285306122479
2020-08-18,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Christopher A. Coons,https://efdsearch.senate.gov/search/view/ptr/777a0838-874d-4d40-a52f-10e1cd39b9fc/,2020-08-18,,[],0.0
2019-12-05,Spouse,LGI,"LOR Lazard World Dividend and Income Fund (Exchanged) <br> Lazard Global Total Return and Income Fund, Inc. (Received)",Stock,Exchange,"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/1fddad5d-761e-48ac-8289-a7d72735d85f/,2020-08-13,8000.5,[],0.0
2019-02-27,Spouse,WW,"WW International, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Democrat,DE,Other Consumer Services,Consumer Services,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/1fddad5d-761e-48ac-8289-a7d72735d85f/,2020-08-13,8000.5,[],0.0
2019-05-16,Spouse,GE,General Electric Company,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,VA,Consumer Electronics/Appliances,Energy,Tim Kaine,https://efdsearch.senate.gov/search/view/ptr/d2635397-12c0-4dcb-8e6b-acf0d9d86ee6/,2020-08-13,8000.5,[],0.0
2020-08-13,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Rick Scott,https://efdsearch.senate.gov/search/view/ptr/c3fe07f1-d6ac-4dde-b5ce-c8678a61f0d4/,2020-08-13,,[],0.0
2020-08-13,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Patrick J. Toomey,https://efdsearch.senate.gov/search/view/ptr/e221dafd-ffc8-4d07-856d-46d82f1d5b65/,2020-08-13,,[],0.0
2020-07-15,Spouse,TROW,"T. Rowe Price Group, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Republican,LA,Investment Bankers/Brokers/Service,Finance,Bill Cassidy,https://efdsearch.senate.gov/search/view/ptr/6344c706-fb65-45d7-8156-45689c043c22/,2020-08-12,8000.5,[],0.0
2020-07-15,Spouse,PLD,"Prologis, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Republican,LA,Real Estate Investment Trusts,Consumer Services,Bill Cassidy,https://efdsearch.senate.gov/search/view/ptr/6344c706-fb65-45d7-8156-45689c043c22/,2020-08-12,8000.5,[],0.0
2020-08-11,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,John Boozman,https://efdsearch.senate.gov/search/view/paper/7aa0d20c-a400-4326-8aca-5bdc8e5c5797/,2020-08-11,,[],0.0
2020-08-10,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Jeanne Shaheen,https://efdsearch.senate.gov/search/view/ptr/2e2d60b5-7f9d-43a8-8343-ddc2558d087c/,2020-08-10,,[],0.0
2019-07-05,Self,IBM,International Business Machines Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Computer Manufacturing,Technology,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/8dfe5942-3317-4c77-b2e8-d7d19a6b1126/,2020-08-07,8000.5,[],-0.27682364638886375
2019-07-05,Spouse,IBM,International Business Machines Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Computer Manufacturing,Technology,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/8dfe5942-3317-4c77-b2e8-d7d19a6b1126/,2020-08-07,8000.5,[],-0.27682364638886375
2020-08-06,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Ron Johnson,https://efdsearch.senate.gov/search/view/ptr/f041eff0-ea51-489b-ab6d-f1c74261fd52/,2020-08-06,,[],0.0
2020-07-20,Child,NKLA,Nikola Corporation,Stock,Sale (Partial),"$1,001 - $15,000",Child #2,Republican,PA,Industrial Machinery/Components,Industrials,Patrick J. Toomey,https://efdsearch.senate.gov/search/view/ptr/92d8b9a3-8ec2-4bbd-aa60-eb68b70d149d/,2020-08-06,8000.5,[],0.0
2020-07-09,Child,NKLA,Nikola Corporation,Stock,Purchase,"$1,001 - $15,000",Child #2,Republican,PA,Industrial Machinery/Components,Industrials,Patrick J. Toomey,https://efdsearch.senate.gov/search/view/ptr/92d8b9a3-8ec2-4bbd-aa60-eb68b70d149d/,2020-08-06,8000.5,[],0.0
2020-07-07,Child,TSLA,"Tesla, Inc.",Stock,Sale (Full),"$1,001 - $15,000",Child #2,Republican,PA,Auto Manufacturing,Capital Goods,Patrick J. Toomey,https://efdsearch.senate.gov/search/view/ptr/92d8b9a3-8ec2-4bbd-aa60-eb68b70d149d/,2020-08-06,8000.5,[],0.0
2020-07-07,Child,TSLA,"Tesla, Inc.",Stock,Purchase,"$1,001 - $15,000",Child #2,Republican,PA,Auto Manufacturing,Capital Goods,Patrick J. Toomey,https://efdsearch.senate.gov/search/view/ptr/92d8b9a3-8ec2-4bbd-aa60-eb68b70d149d/,2020-08-06,8000.5,[],0.0
2020-07-06,Spouse,TGT,Target Corporation,Stock,Sale (Full),"$1,001 - $15,000",R,Republican,KS,Department/Specialty Retail Stores,Consumer Services,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/33d51e53-683b-4cdc-9575-8f72f9a71d57/,2020-08-05,8000.5,[],0.0
2020-07-31,Spouse,AAL,American Airlines Group Inc.,Stock,Sale (Full),"$15,001 - $50,000",555,Republican,KS,Air Freight/Delivery Services,Transportation,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/33d51e53-683b-4cdc-9575-8f72f9a71d57/,2020-08-05,32500.5,[],1.020769535237381
2020-07-02,Spouse,NOC,Northrop Grumman Corporation,Stock,Purchase,"$15,001 - $50,000",R,Republican,KS,Industrial Machinery/Components,Capital Goods,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/33d51e53-683b-4cdc-9575-8f72f9a71d57/,2020-08-05,32500.5,[],2.5741603930631003
2020-07-02,Spouse,AAL,American Airlines Group Inc.,Stock,Sale (Full),"$1,001 - $15,000",R,Republican,KS,Air Freight/Delivery Services,Transportation,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/33d51e53-683b-4cdc-9575-8f72f9a71d57/,2020-08-05,8000.5,[],1.020769535237381
2020-07-02,Spouse,BA,The Boeing Company,Stock,Purchase,"$1,001 - $15,000",R,Republican,KS,Aerospace,Capital Goods,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/33d51e53-683b-4cdc-9575-8f72f9a71d57/,2020-08-05,8000.5,[],0.8734481754422699
2020-07-02,Spouse,MA,Mastercard Incorporated,Stock,Sale (Full),"$50,001 - $100,000",R,Republican,KS,Business Services,Miscellaneous,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/33d51e53-683b-4cdc-9575-8f72f9a71d57/,2020-08-05,75000.5,[],1.3076721896586205
2020-07-27,Spouse,BA,The Boeing Company,Stock,Purchase,"$1,001 - $15,000",sep,Republican,KS,Aerospace,Capital Goods,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/33d51e53-683b-4cdc-9575-8f72f9a71d57/,2020-08-05,8000.5,[],0.8734481754422699
2020-07-15,Spouse,NFLX,"Netflix, Inc.",Stock,Purchase,"$1,001 - $15,000",sep,Republican,KS,Consumer Electronics/Video Chains,Consumer Services,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/33d51e53-683b-4cdc-9575-8f72f9a71d57/,2020-08-05,8000.5,[],0.8509860112919659
2020-07-13,Spouse,NFLX,"Netflix, Inc.",Stock,Purchase,"$1,001 - $15,000",sep,Republican,KS,Consumer Electronics/Video Chains,Consumer Services,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/33d51e53-683b-4cdc-9575-8f72f9a71d57/,2020-08-05,8000.5,[],0.8509860112919659
2020-07-07,Spouse,AAL,American Airlines Group Inc.,Stock,Sale (Full),"$1,001 - $15,000",sep,Republican,KS,Air Freight/Delivery Services,Transportation,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/33d51e53-683b-4cdc-9575-8f72f9a71d57/,2020-08-05,8000.5,[],1.020769535237381
2020-07-02,Spouse,BABA,Alibaba Group Holding Limited,Stock,Sale (Full),"$15,001 - $50,000",555,Republican,KS,Business Services,Miscellaneous,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/33d51e53-683b-4cdc-9575-8f72f9a71d57/,2020-08-05,32500.5,[],0.0
2020-07-02,Spouse,WMT,Walmart Inc.,Stock,Sale (Full),"$1,001 - $15,000",555,Republican,KS,Department/Specialty Retail Stores,Consumer Services,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/33d51e53-683b-4cdc-9575-8f72f9a71d57/,2020-08-05,8000.5,[],2.0936191488032
2020-07-02,Spouse,SPOT,Spotify Technology S.A.,Stock,Purchase,"$1,001 - $15,000",sep,Republican,KS,Broadcasting,Consumer Services,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/33d51e53-683b-4cdc-9575-8f72f9a71d57/,2020-08-05,8000.5,[],0.0
2020-07-01,Spouse,BYND,"Beyond Meat, Inc.",Stock,Purchase,"$1,001 - $15,000",sep,Republican,KS,Packaged Foods,Consumer Non-Durables,Pat Roberts,https://efdsearch.senate.gov/search/view/ptr/33d51e53-683b-4cdc-9575-8f72f9a71d57/,2020-08-05,8000.5,[],0.0
2020-07-28,Spouse,SIL,Global X Silver Miners ETF,Other Securities,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,C,Citigroup Inc.,Stock,Purchase,"$1,001 - $15,000",--,Democrat,DE,Major Banks,Finance,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,QCOM,QUALCOMM Incorporated,Stock,Sale (Partial),"$1,001 - $15,000",--,Democrat,DE,Radio And Television Broadcasting And Communications Equipment,Technology,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,RMD,ResMed Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,Democrat,DE,Medical/Dental Instruments,Health Care,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,OHI,"Omega Healthcare Investors, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,Real Estate Investment Trusts,Consumer Services,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,ARCC,Ares Capital Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Democrat,DE,Finance/Investors Services,Finance,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,LMT,Lockheed Martin Corporation,Stock,Purchase,"$1,001 - $15,000",--,Democrat,DE,Military/Government/Technical,Capital Goods,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,WIW,Western Asset Inflation-Linked Opportunities &amp; Inc,Stock,Purchase,"$1,001 - $15,000",--,Democrat,DE,Finance Companies,Finance,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.6124617211424286
2020-07-09,Spouse,FXI,iShares Trust - iShares China Large-Cap ETF,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,NVDA,NVIDIA Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Democrat,DE,Semiconductors,Technology,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,AXS,AXIS Capital Holdings Limited,Stock,Purchase,"$1,001 - $15,000",--,Democrat,DE,Property-Casualty Insurers,Finance,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,MPW,"Medical Properties Trust, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,Real Estate Investment Trusts,Consumer Services,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,GLAD,Gladstone Capital Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Democrat,DE,Finance/Investors Services,Finance,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,MANT,ManTech International Corporation,Stock,Purchase,"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,SWKS,"Skyworks Solutions, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,Democrat,DE,Semiconductors,Technology,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,HASI,Hannon Armstrong Sustainable Infrastructure Capita,Stock,Sale (Partial),"$1,001 - $15,000",--,Democrat,DE,Real Estate Investment Trusts,Consumer Services,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,SRVR,Pacer Benchmark Data &amp; Infrastructure Real Estate,Other Securities,Purchase,"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,MBXIX,Catalyst/Millburn Hedge Strategy Fund Class I,Other Securities,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,ABBV,AbbVie Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,Democrat,DE,Major Pharmaceuticals,Health Care,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fu,Other Securities,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,RTH,VanEck Vectors Retail ETF,Other Securities,Purchase,"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,PTLC,Pacer Trendpilot US Large Cap ETF,Other Securities,Purchase,"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,PTMC,Pacer Trendpilot US Mid Cap ETF,Other Securities,Purchase,"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,LMRK,Landmark Infrastructure Partners LP,Stock,Purchase,"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,AY,Atlantica Sustainable Infrastructure plc,Stock,Purchase,"$1,001 - $15,000",--,Democrat,DE,Electric Utilities: Central,Public Utilities,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,GBIL,Goldman Sachs Access Treasury 0-1 Year ETF,Other Securities,Purchase,"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],-0.10123590444983452
2020-07-09,Spouse,IRM,Iron Mountain Incorporated,Stock,Purchase,"$1,001 - $15,000",--,Democrat,DE,Real Estate Investment Trusts,Consumer Services,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,LHX,"L3Harris Technologies, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Democrat,DE,Industrial Machinery/Components,Capital Goods,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,APO,"Apollo Global Management, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,Democrat,DE,Investment Managers,Finance,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,AAPL,Apple Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,Democrat,DE,Computer Manufacturing,Technology,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],2.899818761327417
2020-07-09,Spouse,PFE,Pfizer Inc.,Stock,Purchase,"$1,001 - $15,000",--,Democrat,DE,Major Pharmaceuticals,Health Care,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-09,Spouse,TSN,"Tyson Foods, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,Meat/Poultry/Fish,Consumer Non-Durables,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-08,Spouse,TCEHY,Tencent Holdings Limited,Stock,Sale (Partial),"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-07,Spouse,WIW,Western Asset Inflation-Linked Opportunities &amp; Inc,Stock,Purchase,"$1,001 - $15,000",--,Democrat,DE,Finance Companies,Finance,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.6124617211424286
2020-07-07,Spouse,FXI,iShares Trust - iShares China Large-Cap ETF,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-07,Spouse,MBXIX,Catalyst/Millburn Hedge Strategy Fund Class I,Other Securities,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-07,Spouse,DLS,WisdomTree International SmallCap Dividend Fund,Other Securities,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-07,Spouse,FDN,First Trust Dow Jones Internet Index Fund,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
2020-07-07,Spouse,FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fu,Other Securities,Sale (Partial),"$1,001 - $15,000",--,Democrat,DE,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/5345c140-beaa-43fa-af51-d269c1ef9eff/,2020-08-04,8000.5,[],0.0
